brand,model,model_year,mileage,fuel_type,transmission_type,clean_title,price
44,1500 Rebel,2020,63875.0,Hybrid,A/T,1,41900.0
14,Maverick XL,2023,12500.0,Hybrid,A/T,1,29999.0
4,Z3 3.0i Roadster,2001,103990.0,Gasoline,Manual,1,10500.0
9,Camaro 1SS,2022,7000.0,Gasoline,Manual,1,50000.0
9,Corvette Stingray w/3LT,2023,9000.0,Gasoline,A/T,1,92000.0
42,Solstice GXP,2007,7800.0,Gasoline,A/T,1,19000.0
8,XTS Luxury,2017,69289.0,Gasoline,A/T,1,20997.0
53,Highlander Limited,2011,106000.0,Gasoline,A/T,1,16600.0
28,Navigator Reserve,2020,68000.0,Gasoline,A/T,1,55999.0
53,Highlander Hybrid Limited Platinum,2019,13828.0,Hybrid,CVT,1,43000.0
3,A3 2.0T Tech Premium,2018,39600.0,Gasoline,Other,1,26999.0
22,Wrangler SE,2003,92000.0,Gasoline,Manual,1,12500.0
53,Tacoma SR,2022,5020.0,Gasoline,A/T,1,36500.0
9,Trailblazer SS,2007,107800.0,Gasoline,A/T,1,15000.0
3,A5 2.0T Premium Plus,2019,23827.0,Gasoline,A/T,1,34995.0
3,A6 55 Premium,2020,25300.0,Hybrid,A/T,1,39900.0
36,Sprinter 2500,2016,399000.0,Diesel,A/T,1,24500.0
43,911 Carrera,2005,46200.0,Gasoline,Manual,1,49999.0
9,Corvette Stingray w/2LT,2022,3158.0,Gasoline,A/T,1,85989.0
15,Acadia SLE,2021,26000.0,Gasoline,A/T,1,30900.0
43,911 Carrera,2020,12758.0,Gasoline,A/T,1,107900.0
9,Corvette Base,2007,123500.0,Gasoline,Other,1,27000.0
14,Mustang GT Premium,2018,26840.0,Gasoline,Manual,1,42500.0
14,Edge SEL,2021,17836.0,Gasoline,A/T,1,31933.0
8,Escalade Luxury,2012,114500.0,E85 Flex Fuel,A/T,1,16100.0
9,Corvette Stingray w/3LT,2022,5400.0,Gasoline,A/T,1,89900.0
53,Corolla LE,2016,17500.0,Gasoline,A/T,1,15100.0
9,Express 2500 Work Van,2017,56000.0,Gasoline,A/T,1,44600.0
9,Trax LS,2020,20800.0,Gasoline,A/T,1,19000.0
54,Golf Auto TSI S,2015,107543.0,Gasoline,Other,1,13200.0
39,Pathfinder Silver,2012,206000.0,Gasoline,Other,1,5000.0
14,F-150 Platinum,2018,37100.0,E85 Flex Fuel,A/T,1,46000.0
26,Rover Range Rover Velar P380 SE R-Dynamic,2019,19813.0,Gasoline,A/T,1,51900.0
24,Sportage LX,2010,208321.0,Gasoline,A/T,1,3500.0
27,LS 460 Base,2012,200000.0,Gasoline,Other,1,9995.0
31,Cooper S Base,2012,66000.0,Gasoline,A/T,1,10999.0
5,Bentayga Activity Edition,2018,41000.0,Gasoline,A/T,1,113000.0
55,XC60 T6 Inscription,2019,20623.0,Gasoline,A/T,1,36800.0
14,Explorer Limited,2018,86000.0,Gasoline,Other,1,26900.0
43,Cayenne Turbo GT,2022,1766.0,Gasoline,A/T,1,209995.0
36,G-Class G 550 4MATIC,2016,51354.0,Gasoline,A/T,1,73000.0
22,Wrangler Unlimited Rubicon 392,2021,38000.0,Gasoline,Other,1,72980.0
53,Avalon Hybrid XLE Premium,2015,161000.0,Hybrid,CVT,1,11500.0
39,Juke SL,2012,74750.0,Gasoline,CVT,1,12500.0
43,911 Carrera 4,2013,67522.0,Gasoline,A/T,1,59500.0
31,Cooper S Base,2012,152000.0,Gasoline,A/T,1,9000.0
50,Ascent Touring 7-Passenger,2019,71273.0,Gasoline,CVT,1,23900.0
50,WRX STI Base,2017,37800.0,Gasoline,Manual,1,32500.0
26,Rover Range Rover Sport HSE,2019,42000.0,Gasoline,Other,1,48990.0
24,Sorento Plug-In Hybrid SX Prestige,2022,10101.0,Plug-In Hybrid,A/T,1,44990.0
9,Corvette Stingray w/2LT,2022,7900.0,Gasoline,A/T,1,92500.0
52,Model 3 Performance,2020,45468.0,,A/T,1,45999.0
39,Armada SV,2017,187141.0,Gasoline,A/T,1,16995.0
43,Cayenne Turbo S,2014,99100.0,Gasoline,A/T,1,32000.0
50,Outback Touring XT,2021,33500.0,Gasoline,CVT,1,34000.0
0,RLX Advance Package,2016,102665.0,Gasoline,A/T,1,15450.0
14,Mustang GT,2001,52675.0,Gasoline,Manual,1,16995.0
4,330 i xDrive,2017,59203.0,Gasoline,A/T,1,23000.0
36,SL-Class SL550 Roadster,2009,60100.0,Gasoline,A/T,1,27000.0
3,SQ8 4.0T Premium Plus,2021,43238.0,Gasoline,Other,1,76400.0
31,Cooper S Base,2007,118000.0,Gasoline,A/T,1,3600.0
14,Mustang EcoBoost,2021,17300.0,Gasoline,A/T,1,31000.0
3,RS 7 4.0T Prestige,2016,64800.0,Gasoline,A/T,1,50000.0
36,GLC 300 GLC 300,2022,1408.0,Gasoline,A/T,1,46798.0
54,Touareg TDI Lux,2015,15167.0,Diesel,A/T,1,35000.0
43,Cayenne GTS,2016,64600.0,Gasoline,A/T,1,41000.0
22,Grand Wagoneer Series III,2022,31112.0,Gasoline,A/T,1,83000.0
52,Model X 100D,2018,23250.0,,A/T,1,57000.0
31,Cooper S Base,2011,63500.0,Gasoline,Manual,1,10500.0
44,1500 Laramie,2022,13464.0,Gasoline,A/T,1,46999.0
9,Camaro Base,2001,64776.0,Gasoline,A/T,1,7500.0
22,Cherokee X,2022,9601.0,Gasoline,A/T,1,33498.0
4,ALPINA B7 xDrive,2013,135000.0,Gasoline,A/T,1,14000.0
55,XC90 3.2 Premier Plus,2013,208864.0,Gasoline,A/T,1,7500.0
20,Q50 3.0T Premium,2016,49872.0,Gasoline,A/T,1,21500.0
31,Cooper Base,2009,90367.0,Gasoline,Manual,1,9250.0
43,911 Carrera 4S,2014,36670.0,Gasoline,Other,1,82499.0
22,Grand Wagoneer Base,2023,3752.0,Gasoline,A/T,1,84620.0
27,RX 350 Base,2021,30761.0,Gasoline,A/T,1,44950.0
44,1500 Laramie,2022,13438.0,Gasoline,A/T,1,46599.0
22,Gladiator Overland,2020,9100.0,Gasoline,A/T,1,49895.0
10,200 Limited,2017,100600.0,–,A/T,1,10000.0
14,Fusion Hybrid Base,2011,223824.0,Hybrid,A/T,1,4500.0
3,A6 2.0T Premium Plus,2016,96000.0,Gasoline,A/T,1,21990.0
9,Silverado 1500 Z71 Extended Cab,2004,185000.0,Gasoline,A/T,1,10500.0
43,Taycan Base,2021,6900.0,,A/T,1,79999.0
17,Accord Hybrid Touring,2017,96400.0,Hybrid,CVT,1,18500.0
44,2500 SLT,2018,67865.0,Gasoline,A/T,1,36500.0
26,Rover Range Rover Sport Supercharged,2015,64300.0,E85 Flex Fuel,Other,1,44850.0
9,Colorado ZR2,2018,76500.0,Gasoline,A/T,1,33500.0
15,Sierra 2500 Denali,2017,96343.0,Diesel,A/T,1,53000.0
50,Crosstrek 2.0i Limited,2018,74600.0,Gasoline,Other,1,24000.0
50,Outback 2.5i Limited,2014,157530.0,Gasoline,CVT,1,9995.0
52,Model X Plaid,2022,15000.0,,A/T,1,95999.0
22,Wrangler Unlimited Rubicon,2012,80000.0,Gasoline,A/T,1,30000.0
52,Model S 100D,2018,83424.0,,A/T,1,45000.0
36,C-Class C 300 4MATIC,2021,19000.0,Gasoline,A/T,1,37999.0
43,911 Carrera S,2013,64000.0,Gasoline,A/T,1,67000.0
36,GLS 450 Base 4MATIC,2019,34068.0,Gasoline,A/T,1,46900.0
7,Envision Preferred,2021,20104.0,Gasoline,A/T,1,33295.0
39,Armada Platinum,2022,8400.0,Gasoline,A/T,1,59950.0
43,911 Turbo,2021,11938.0,Gasoline,Other,1,209000.0
9,Corvette Stingray w/2LT,2021,24670.0,Gasoline,Other,1,72500.0
14,Mustang Shelby GT500,2013,16478.0,Gasoline,Manual,1,66400.0
14,F-150 XL,2018,52500.0,E85 Flex Fuel,A/T,1,35000.0
43,Cayenne Turbo,2004,92500.0,Gasoline,Other,1,12000.0
38,Eclipse Spyder GT,2008,62930.0,Gasoline,A/T,1,10000.0
27,GX 470 Base,2007,116600.0,Gasoline,A/T,1,19975.0
11,Dakota Big Horn/Lone Star,2010,172024.0,Gasoline,A/T,1,7500.0
22,Wrangler Sport,2012,57237.0,Gasoline,A/T,1,22500.0
50,Outback Limited,2020,44600.0,Gasoline,CVT,1,28300.0
22,Wrangler Unlimited Rubicon,2013,181830.0,Gasoline,Manual,1,21000.0
50,Ascent Touring 7-Passenger,2021,39948.0,Gasoline,CVT,1,36791.0
14,F-350 XL,2017,156453.0,Diesel,A/T,1,40000.0
43,Cayenne Turbo S,2014,156193.0,Gasoline,A/T,1,36000.0
4,X1 xDrive28i,2020,27989.0,Gasoline,A/T,1,29000.0
53,4Runner Limited,2014,146700.0,Gasoline,A/T,1,24999.0
15,Yukon Denali,2019,88450.0,Gasoline,A/T,1,42900.0
53,C-HR LE,2020,14065.0,Gasoline,CVT,1,27671.0
50,Outback Limited XT,2020,36844.0,Gasoline,CVT,1,30427.0
9,Silverado 1500 LT Trail Boss,2020,49000.0,Gasoline,A/T,1,44900.0
4,X5 xDrive50i,2013,58000.0,Gasoline,A/T,1,17900.0
3,A6 55 Prestige,2021,22800.0,Hybrid,A/T,1,52000.0
50,Outback 2.5i Limited,2014,78007.0,Gasoline,A/T,1,14750.0
14,F-250 King Ranch,2020,36500.0,Diesel,A/T,1,69900.0
17,CR-V EX,2004,156350.0,Gasoline,A/T,1,3990.0
27,GX 460 Luxury,2021,17710.0,Gasoline,A/T,1,59000.0
14,Explorer XLT,2013,149000.0,Gasoline,A/T,1,7850.0
50,Forester 2.5i Limited,2015,90000.0,Gasoline,CVT,1,16000.0
14,Bronco Wildtrak Advanced,2022,9990.0,Gasoline,Other,1,64500.0
36,A-Class A 220 4MATIC,2019,28663.0,Gasoline,A/T,1,29500.0
27,NX 200t Base,2015,124250.0,Gasoline,A/T,1,17900.0
14,F-250 Lariat,2017,50780.0,Diesel,A/T,1,61000.0
43,911 Carrera C4S,2006,65000.0,Gasoline,Manual,1,43000.0
52,Model 3 Long Range,2022,22457.0,,A/T,1,40036.0
53,Camry XSE,2022,19361.0,Gasoline,A/T,1,38298.0
4,i3 94 Ah,2017,43000.0,,A/T,1,16500.0
14,F-250 XL SuperCab H/D,1993,115000.0,–,A/T,1,21900.0
43,Taycan Turbo,2020,2076.0,,A/T,1,115998.0
43,911 GT3,2018,9712.0,Gasoline,A/T,1,188900.0
36,E-Class E55 AMG,2005,131000.0,Gasoline,A/T,1,16500.0
53,Highlander XLE,2022,31000.0,Gasoline,Other,1,43000.0
55,S60 Recharge Plug-In Hybrid T8 Inscription,2021,24158.0,Plug-In Hybrid,A/T,1,44900.0
3,A6 3.0T Premium Plus,2016,72865.0,Gasoline,A/T,1,22000.0
36,E-Class E 350 4MATIC,2014,89563.0,Gasoline,A/T,1,18995.0
39,Juke SL,2012,72639.0,Gasoline,CVT,1,15000.0
36,CLS-Class CLS 550,2012,79000.0,Gasoline,A/T,1,19999.0
3,A3 2.0T Premium,2012,111564.0,Gasoline,A/T,1,11200.0
27,GX 460 Base,2018,75000.0,Gasoline,A/T,1,38095.0
14,Mustang Premium,2007,169613.0,Gasoline,A/T,1,5900.0
17,Pilot EX-L,2011,175000.0,Gasoline,A/T,1,9000.0
4,540 i,2017,98500.0,Gasoline,A/T,1,24500.0
10,300 S,2012,53000.0,Gasoline,Other,1,13750.0
44,2500 Longhorn,2015,72200.0,Diesel,A/T,1,52500.0
0,TSX Base,2005,151600.0,Gasoline,Manual,1,7899.0
29,Evora 2+2,2011,20000.0,Gasoline,Manual,1,51000.0
9,Avalanche 1500 LT,2010,170000.0,E85 Flex Fuel,A/T,1,9000.0
14,F-150 XLT,2019,69800.0,E85 Flex Fuel,A/T,1,34600.0
53,Tundra SR5,2020,26300.0,Gasoline,A/T,1,46199.0
17,Fit Sport,2007,156111.0,Gasoline,Other,1,5200.0
9,Silverado 2500 LTZ,2016,172600.0,Diesel,A/T,1,32500.0
17,Accord Crosstour EX-L,2010,145000.0,Gasoline,A/T,1,9000.0
14,F-250 XLT Super Duty,2001,64309.0,Gasoline,A/T,1,7500.0
44,1500 TRX,2021,15183.0,Gasoline,A/T,1,90000.0
7,Envision Essence,2020,28548.0,Gasoline,A/T,1,32063.0
54,Atlas 3.6L SEL Premium R-Line,2022,14000.0,Gasoline,A/T,1,46900.0
36,CLS 450 Base,2019,67000.0,Hybrid,Other,1,44500.0
22,Wrangler Unlimited Sport,2017,84786.0,Gasoline,A/T,1,23500.0
36,S-Class S 63 AMG,2008,93000.0,Gasoline,A/T,1,17800.0
19,Genesis Coupe 3.8 Track,2010,127500.0,Gasoline,Manual,1,6000.0
14,Mustang Mach-E GT,2022,8000.0,,A/T,1,60999.0
15,Canyon Elevation Standard,2022,16500.0,Gasoline,A/T,1,32900.0
21,XK Base,2013,55700.0,Gasoline,A/T,1,27200.0
14,F-250 LARIAT,2021,42245.0,Diesel,A/T,1,76598.0
53,RAV4 Base,2009,78500.0,Gasoline,A/T,1,12000.0
14,Expedition Platinum,2018,48619.0,Gasoline,A/T,1,51499.0
22,Wrangler Unlimited 4xe Sahara,2021,51105.0,Hybrid,A/T,1,42700.0
14,F-150 XLT,2016,25880.0,E85 Flex Fuel,A/T,1,25500.0
52,Model S Plaid,2021,20100.0,,A/T,1,69995.0
53,Tacoma SR5,2018,25083.0,Gasoline,A/T,1,34955.0
3,TT Roadster quattro,2002,69300.0,Gasoline,Manual,1,9995.0
53,Highlander Hybrid Limited Platinum,2019,46000.0,Hybrid,CVT,1,40000.0
22,Liberty Sport,2008,141485.0,Gasoline,A/T,1,6500.0
53,Sequoia Limited,2018,63990.0,Gasoline,A/T,1,48000.0
14,Transit-350 Base,2020,19400.0,Gasoline,A/T,1,58000.0
50,BRZ Limited,2013,129858.0,Gasoline,A/T,1,13490.0
55,XC60 3.2,2012,102000.0,Gasoline,A/T,1,10800.0
50,Impreza WRX Sti Special Edition,2010,8700.0,Gasoline,Manual,1,39900.0
9,Bolt EV LT,2018,49279.0,,A/T,1,17500.0
9,Monte Carlo Supercharged SS,2004,148800.0,Gasoline,A/T,1,6500.0
8,Escalade Platinum Edition,2012,160249.0,E85 Flex Fuel,A/T,1,12900.0
10,300M Base,2004,45000.0,Gasoline,A/T,1,6000.0
9,Silverado 2500 LT H/D Extended Cab,2006,169000.0,Diesel,A/T,1,19500.0
36,AMG C 63 S,2017,46000.0,Gasoline,A/T,1,56000.0
13,488 Spider Base,2019,13900.0,Gasoline,Other,1,315000.0
0,TLX V6 Tech,2015,38000.0,Gasoline,A/T,1,21900.0
9,Corvette Z06,2006,42000.0,Gasoline,Manual,1,42000.0
27,NX 350h Premium,2024,300.0,Hybrid,A/T,1,50999.0
36,SLK-Class SLK 350,2008,120800.0,Gasoline,A/T,1,13900.0
22,Wrangler Unlimited Sahara,2020,76313.0,Gasoline,A/T,1,35234.0
9,Silverado 1500 LT,2012,104000.0,E85 Flex Fuel,A/T,1,16500.0
27,GX 460 Base,2010,97097.0,Gasoline,A/T,1,22000.0
22,Wrangler Unlimited X,2008,136731.0,Gasoline,A/T,1,15900.0
44,1500 Tradesman/Express,2017,40200.0,Gasoline,A/T,1,24000.0
14,Explorer ST,2021,39105.0,Gasoline,A/T,1,44605.0
36,G 550 4x4 Squared Base,2017,23567.0,Gasoline,Other,1,215000.0
4,M4 Competition,2021,12500.0,Gasoline,A/T,1,90000.0
9,Colorado ZR2,2019,38900.0,Gasoline,A/T,1,34700.0
28,Navigator L Select,2016,84272.0,Gasoline,A/T,1,25221.0
36,E-Class E 350,2016,58375.0,Gasoline,A/T,1,24999.0
14,Mustang Shelby GT500,2007,7346.0,Gasoline,Manual,1,40999.0
11,Charger SRT8,2008,98231.0,Gasoline,A/T,1,15500.0
21,XK Base,2007,56000.0,Gasoline,A/T,1,18000.0
17,Civic EX,2020,13935.0,Gasoline,CVT,1,26000.0
50,Impreza 2.0i,2019,30000.0,Gasoline,CVT,1,21250.0
47,9-3 Aero,2009,106000.0,Gasoline,A/T,1,12950.0
4,650 Gran Coupe i xDrive,2014,82978.0,Gasoline,A/T,1,18700.0
22,Wrangler Unlimited Sport,2018,58500.0,Gasoline,A/T,1,35000.0
14,F-350 King Ranch,2015,92421.0,Diesel,A/T,1,51900.0
34,CX-30 Preferred,2020,9927.0,Gasoline,A/T,1,27518.0
22,Wrangler Sport,2000,122945.0,Gasoline,Manual,1,13900.0
27,RX 330 Base,2006,110250.0,Gasoline,A/T,1,11000.0
20,QX56 Base,2011,103010.0,Gasoline,A/T,1,13500.0
19,Veloster Value Edition,2017,55359.0,Gasoline,A/T,1,15599.0
9,Silverado 1500 LT Extended Cab,2002,118500.0,Gasoline,A/T,1,5900.0
45,R1S Launch Edition,2022,7800.0,,A/T,1,92500.0
26,Rover Range Rover HSE SWB,2020,41500.0,Hybrid,A/T,1,68000.0
4,M4 Base,2020,28000.0,Gasoline,A/T,1,59900.0
36,E-Class E 350,2014,53500.0,Gasoline,A/T,1,24500.0
17,Accord Hybrid Base,2021,33523.0,Hybrid,CVT,1,28748.0
53,Prius v Three,2016,86300.0,Hybrid,A/T,1,18000.0
50,WRX Premium,2022,7738.0,Gasoline,Other,1,33000.0
5,Bentayga Speed,2020,22001.0,Gasoline,A/T,1,173995.0
14,Explorer ST,2022,14361.0,Gasoline,A/T,1,51500.0
9,Suburban LT,2016,98000.0,E85 Flex Fuel,Other,1,30000.0
9,Silverado 1500 Limited Custom,2022,30455.0,Gasoline,A/T,1,37698.0
14,Explorer Platinum,2020,64552.0,Gasoline,A/T,1,36750.0
27,RX 350 Base,2017,103866.0,Gasoline,A/T,1,24700.0
26,Rover Range Rover 3.0L V6 Supercharged HSE,2019,35650.0,Gasoline,A/T,1,57999.0
14,Explorer Platinum,2021,64957.0,Gasoline,A/T,1,39979.0
11,Challenger SRT8 392,2012,33700.0,–,Manual,1,33500.0
9,Equinox 2LT,2012,96653.0,Gasoline,A/T,1,7500.0
11,Challenger SXT,2022,29500.0,Gasoline,A/T,1,31000.0
43,911 Carrera,2021,7400.0,Gasoline,A/T,1,116999.0
55,XC70 T6 Platinum,2012,69000.0,Gasoline,A/T,1,15900.0
27,GX 470 Base,2005,198000.0,Gasoline,A/T,1,15500.0
43,911 Carrera GTS,2015,23600.0,Gasoline,Manual,1,132900.0
55,XC70 3.2,2008,170000.0,Gasoline,A/T,1,7000.0
39,350Z NISMO,2008,76500.0,Gasoline,Manual,1,28000.0
43,911 Turbo,2007,73500.0,Gasoline,A/T,1,75499.0
26,Rover Range Rover SWB,2020,29000.0,Hybrid,A/T,1,70000.0
43,Cayenne E-Hybrid S Platinum Edition,2017,69404.0,Plug-In Hybrid,A/T,1,29500.0
27,IS 350 Base,2007,103000.0,Gasoline,A/T,1,12900.0
43,Macan S,2015,70500.0,Gasoline,Other,1,26500.0
26,Rover Range Rover 5.0L Supercharged,2016,64000.0,Gasoline,Other,1,36995.0
15,Savana 2500 Work Van,2018,63460.0,E85 Flex Fuel,A/T,1,33000.0
53,4Runner SR5,2018,32199.0,Gasoline,A/T,1,35500.0
19,Palisade SEL,2020,69487.0,Gasoline,A/T,1,32000.0
15,Sierra 2500 Denali,2015,86000.0,Diesel,A/T,1,49000.0
16,GV70 3.5T Sport,2022,8730.0,Gasoline,A/T,1,48219.0
11,Ram Van 1500,2002,70000.0,Gasoline,A/T,1,8000.0
9,Impala 1LT,2017,70000.0,Gasoline,A/T,1,17900.0
3,A4 2.0T Premium Plus,2015,83420.0,E85 Flex Fuel,A/T,1,16000.0
39,Altima 2.5 S,2003,189000.0,Gasoline,A/T,1,2899.0
43,911 Carrera 4S,2017,31500.0,Gasoline,A/T,1,97555.0
4,X1 xDrive 28i,2015,85766.0,Gasoline,A/T,1,13000.0
15,Yukon Denali,2018,92800.0,Gasoline,A/T,1,34000.0
26,Rover Defender SE,2021,13970.0,Hybrid,A/T,1,75500.0
43,911 Turbo S,2023,154.0,Gasoline,A/T,1,274900.0
53,Land Cruiser Base,2000,265000.0,Gasoline,A/T,1,15500.0
49,xB Base,2011,95426.0,Gasoline,A/T,1,8000.0
17,S2000 Base,2001,119900.0,Gasoline,Manual,1,18000.0
34,CX-30 Select,2020,23162.0,Gasoline,A/T,1,25495.0
4,M4 Competition,2023,3950.0,Gasoline,A/T,1,83500.0
43,911 Carrera 4S,2006,80000.0,Gasoline,Manual,1,43000.0
14,F-250 Lariat,2015,94634.0,E85 Flex Fuel,A/T,1,32500.0
9,Corvette Base,2007,65000.0,Gasoline,A/T,1,33885.0
27,LS 460 L,2008,100000.0,Gasoline,A/T,1,11500.0
53,Sienna XSE 25th Anniversary,2023,500.0,Hybrid,A/T,1,59500.0
36,AMG G 63 Base,2021,7856.0,Gasoline,A/T,1,425000.0
3,A4 2.0T Premium quattro,2011,181000.0,Gasoline,A/T,1,5500.0
36,GLC 300 Base 4MATIC,2018,48700.0,Gasoline,A/T,1,27900.0
43,911 Turbo Cabriolet,2009,13500.0,Gasoline,Manual,1,130000.0
53,86 860 Special Edition,2017,87500.0,Gasoline,A/T,1,20000.0
21,XJ8 L,2000,45000.0,Gasoline,A/T,1,12500.0
9,Corvette Base,1996,85760.0,Gasoline,A/T,1,14500.0
52,Model 3 Long Range,2018,36187.0,,A/T,1,28895.0
19,Tucson SEL,2022,13666.0,Gasoline,A/T,1,27999.0
43,911 Carrera S,2007,50500.0,Gasoline,Manual,1,56000.0
28,Nautilus Reserve,2021,19291.0,Gasoline,A/T,1,44340.0
14,Mustang Boss 302,2012,1295.0,Gasoline,Manual,1,49990.0
8,Escalade Premium Luxury,2017,55000.0,Gasoline,A/T,1,49900.0
31,Cooper Base,2010,74000.0,Gasoline,Manual,1,9650.0
11,Durango R/T,2022,14976.0,Gasoline,A/T,1,49999.0
4,X5 xDrive35i,2018,25348.0,Gasoline,A/T,1,33889.0
9,Corvette Base,2010,23133.0,Gasoline,Manual,1,35000.0
21,XE 20d Prestige,2018,34322.0,Diesel,A/T,1,29998.0
11,Challenger R/T,2021,39960.0,Gasoline,A/T,1,28500.0
4,550 i xDrive,2016,76400.0,Gasoline,A/T,1,31300.0
14,Explorer XLT,2022,18533.0,Gasoline,A/T,1,38978.0
15,Yukon XL Denali,2023,7500.0,Gasoline,A/T,1,92888.0
20,QX80 SENSORY,2022,26520.0,Gasoline,A/T,1,64000.0
26,Rover Range Rover 3.0L Supercharged,2014,59500.0,E85 Flex Fuel,A/T,1,33800.0
17,Pilot EX-L,2020,44000.0,Gasoline,A/T,1,34999.0
42,Firebird Base,2001,111000.0,Gasoline,A/T,1,11000.0
53,4Runner Limited,2016,82260.0,Gasoline,A/T,1,31906.0
43,911 Carrera Cabriolet,2006,52744.0,Gasoline,Other,1,37500.0
4,i8 Base,2019,28200.0,Plug-In Hybrid,Other,1,79950.0
39,Maxima GLE,2000,194277.0,Gasoline,A/T,1,2300.0
42,Firebird Trans Am,2001,91812.0,Gasoline,A/T,1,12850.0
9,Suburban Premier,2018,84224.0,Gasoline,A/T,1,43775.0
4,X2 xDrive28i,2018,66690.0,Gasoline,Other,1,24900.0
36,AMG C 43 Base 4MATIC,2018,41500.0,Gasoline,A/T,1,39848.0
4,750 i xDrive,2014,85095.0,Gasoline,A/T,1,24900.0
55,S60 T5 Premier Plus,2015,39000.0,Gasoline,Other,1,17900.0
52,Model Y Long Range,2022,20500.0,,A/T,1,46500.0
14,F-350 Platinum,2019,112000.0,Diesel,A/T,1,61995.0
54,ID.4 Pro S,2023,1716.0,,A/T,1,39998.0
3,A3 2.0T Premium,2016,90360.0,Gasoline,A/T,1,15499.0
14,Explorer Limited,2020,82146.0,Gasoline,A/T,1,30825.0
14,Mustang GT Premium,2020,16850.0,Gasoline,A/T,1,41000.0
17,S2000 Base,2003,101000.0,Gasoline,Manual,1,28000.0
4,M235 i,2015,68750.0,Gasoline,Manual,1,25999.0
25,Aventador S Base,2018,5858.0,Gasoline,A/T,1,491836.0
11,Durango SLT,2004,143000.0,Gasoline,A/T,1,3200.0
39,Armada LE,2005,152270.0,Gasoline,A/T,1,6900.0
24,Sorento S,2021,19605.0,Gasoline,A/T,1,33591.0
9,Silverado 1500 RST,2020,19200.0,Gasoline,A/T,1,69999.0
9,Impala Base,2004,64500.0,Gasoline,A/T,1,5900.0
53,Tacoma PreRunner,2011,149000.0,Gasoline,A/T,1,18995.0
35,570S Spider,2018,5918.0,Gasoline,A/T,1,179900.0
42,Firebird Trans Am,1997,134033.0,Gasoline,A/T,1,7200.0
24,Stinger GT1,2019,37226.0,Gasoline,A/T,1,34998.0
14,Escape SE,2017,71924.0,Gasoline,A/T,1,13700.0
25,Huracan EVO Coupe,2021,5718.0,Gasoline,A/T,1,279991.0
22,Wrangler Unlimited Sport,2014,122200.0,Gasoline,A/T,1,21500.0
26,Rover Range Rover Sport HST MHEV,2020,37248.0,Hybrid,A/T,1,54500.0
9,Silverado 1500 Base,1999,88750.0,Gasoline,A/T,1,6800.0
8,XLR V,2008,64800.0,Gasoline,A/T,1,24700.0
14,Fusion Hybrid Titanium,2014,112180.0,Hybrid,CVT,1,12599.0
44,2500 SLT,2015,149130.0,Diesel,A/T,1,35000.0
52,Model Y Long Range,2020,88000.0,,A/T,1,35500.0
53,Highlander XLE,2018,74000.0,Gasoline,A/T,1,27950.0
14,F-150 XLT,2019,44460.0,Gasoline,A/T,1,34500.0
15,Acadia SLE-2,2015,96000.0,Gasoline,A/T,1,17000.0
43,Boxster Base,2005,75000.0,Gasoline,Manual,1,17500.0
11,Charger R/T,2014,95000.0,Gasoline,Other,1,17900.0
26,Rover Range Rover Sport Supercharged HSE,2016,49799.0,Gasoline,A/T,1,37500.0
14,Mustang GT,2006,27407.0,Gasoline,Manual,1,21750.0
1,Romeo Giulia Ti,2020,23339.0,Gasoline,A/T,1,34645.0
52,Model S 90D,2016,74122.0,,A/T,1,35900.0
21,XK8 Base,1997,50000.0,Gasoline,A/T,1,6000.0
36,GLC 300 GLC 300,2021,14745.0,Gasoline,A/T,1,38998.0
9,Corvette Stingray w/3LT,2021,2700.0,Gasoline,Other,1,85950.0
7,Regal Turbo - Premium 1,2012,190000.0,Gasoline,A/T,1,6000.0
3,A4 2.0T Premium,2014,90236.0,E85 Flex Fuel,Other,1,9999.0
22,Gladiator Overland,2020,4000.0,Gasoline,A/T,1,50000.0
26,Rover Range Rover Westminster SWB,2022,2220.0,Hybrid,A/T,1,115999.0
15,Yukon XL Denali,2017,124000.0,Gasoline,A/T,1,32000.0
14,Ranger Lariat,2019,45163.0,Gasoline,A/T,1,35690.0
54,Passat 2.0T SE,2020,49400.0,Gasoline,A/T,1,20900.0
43,911 Carrera,2020,11256.0,Gasoline,A/T,1,124900.0
9,Corvette Stingray w/1LT,2021,13700.0,Gasoline,A/T,1,75000.0
26,Rover Range Rover HSE,2011,174678.0,Gasoline,A/T,1,9500.0
27,RX 450h F Sport Handling,2022,1600.0,Hybrid,A/T,1,59000.0
43,911 GT3 RS,2019,15509.0,Gasoline,A/T,1,229900.0
14,Expedition Platinum,2020,69849.0,Gasoline,A/T,1,48149.0
53,Tacoma PreRunner,2008,160000.0,Gasoline,A/T,1,17000.0
53,Mirai Base,2016,40000.0,not supported,A/T,1,9500.0
14,Explorer Sport Trac XLT,2007,228000.0,Gasoline,A/T,1,3850.0
15,Sierra 1500 SLE1 Extended Cab,2008,187000.0,–,A/T,1,6100.0
36,C-Class C 300 Luxury,2015,102000.0,Gasoline,A/T,1,17000.0
8,SRX Standard,2016,48000.0,Gasoline,A/T,1,24995.0
10,Town & Country Touring-L,2012,163500.0,E85 Flex Fuel,A/T,1,5949.0
43,911 Carrera,2023,1500.0,Gasoline,A/T,1,149000.0
43,718 Cayman GT4,2021,2100.0,Gasoline,Manual,1,136900.0
